,cluster_id
1580,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1581,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1582,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1583,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1584,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1585,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1586,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1587,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1588,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1589,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1590,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1591,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1592,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1594,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1595,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1596,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1597,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1598,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1599,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1600,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1602,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1603,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1604,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1605,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1606,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1607,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1608,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1609,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1610,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1611,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1614,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1615,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1616,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1617,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1618,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1619,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1620,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1621,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1622,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1623,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1624,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1625,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1626,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1627,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1628,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1629,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1630,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1631,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1632,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1633,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1634,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1635,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1636,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1637,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1638,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1639,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1640,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1641,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1642,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1643,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1644,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1645,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1646,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1647,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1648,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1649,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1650,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1651,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1652,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1653,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1654,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1655,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1656,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1657,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1659,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1660,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1661,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1662,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1663,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1664,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1665,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1666,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1668,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1669,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1670,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1671,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1672,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1673,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1674,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1675,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1676,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1677,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1678,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1679,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1680,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1681,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1682,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1683,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1684,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1685,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1686,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1687,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1688,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1689,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1690,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1691,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1692,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1693,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1694,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1696,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1698,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1699,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1700,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1701,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1702,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1703,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1704,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1705,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1706,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1708,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1709,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1710,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1711,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1712,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1713,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1714,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1715,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1716,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1717,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1718,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1719,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1720,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1721,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1722,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1723,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1724,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1725,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1726,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1727,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1728,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1729,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1730,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1731,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1732,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1733,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1734,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1735,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1736,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1737,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1738,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1739,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1740,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1741,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1742,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1743,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1744,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1745,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1746,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1747,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1748,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1749,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1750,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1751,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1752,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1753,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1754,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1755,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1756,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1757,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1758,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1760,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1761,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1762,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1763,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1764,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1765,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1766,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1767,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1768,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1769,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1770,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1771,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1772,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1773,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1774,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1775,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1776,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1777,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1778,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1779,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1780,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1781,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1782,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1783,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1784,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1785,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1786,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1787,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1788,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1789,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1790,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1791,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1792,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1793,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1794,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1795,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1796,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1797,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1798,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1799,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1801,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1803,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1804,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1805,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1807,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1808,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1809,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1810,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1811,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1812,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1813,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1814,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1815,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1816,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1817,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1818,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1819,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1820,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1821,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1822,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1823,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1824,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1825,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1826,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1827,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1828,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1829,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1830,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1831,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1832,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1833,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1834,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1835,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1836,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1837,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1838,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1839,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1840,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1841,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1842,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1843,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1844,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1845,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1846,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1847,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1848,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1849,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1850,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1851,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1852,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1853,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1854,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1855,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1856,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1857,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1858,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1859,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1860,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1861,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1862,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1863,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1864,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1865,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1866,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1867,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1868,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1869,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1870,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1872,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1874,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1875,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1876,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1877,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1878,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1879,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1880,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1881,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1882,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1883,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1884,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1885,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1886,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1887,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1888,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1889,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1890,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1891,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1892,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1893,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1895,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1896,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1897,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1899,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1900,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1901,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1902,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1904,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1905,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1907,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1908,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1909,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1910,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1911,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1912,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1913,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1914,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1915,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1916,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1917,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1918,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1919,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1920,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1921,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1922,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1923,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1924,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1926,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1927,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1928,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1929,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1930,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1931,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1932,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1933,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1934,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1935,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1936,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1937,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1938,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1939,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1940,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1941,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1942,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1943,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1944,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1945,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1946,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1947,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1948,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1949,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1950,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1951,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1952,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1953,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1954,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1955,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1956,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1957,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1958,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1959,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1960,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1961,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1962,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1963,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1964,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1965,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1967,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
